"The company was formerly known as Saint Andrews Golf Corporation and changed its name to All-American Sportpark, Inc. in December 1998. ",34 64 89 116
"All-American Sportpark, Inc. was founded in 1984 and is based in Las Vegas, Nevada.",0 27
"ALL-Q-TELL Corp., through its subsidiaries, develops integrated solutions in the areas of security, intelligence, and law enforcement for addressing threats to the United States and other its allies nations’ national security.",0 15
The company was formerly known as Sleep Holdings Inc. and changed its name to ALL-Q-TELL Corp. in November 2010.,34 52 78 93
"ALL-Q-TELL Corp. is based in Dallas, Texas.",0 15
"Allakos Inc., a clinical stage biopharmaceutical company, focuses on developing therapeutic antibodies targeting allergic, inflammatory, and proliferative diseases",0 11
"Allakos Inc. was founded in 2012 and is headquartered in San Carlos, California.",0 11
"AllDigital Holdings, Inc. provides digital broadcasting solutions to develop, operate, and support complex digital service and digital broadcasting workflow implementations across various devices.",0 24
"AllDigital Holdings, Inc. was founded in 2009 and is headquartered in Irvine, California.",0 24
Alleghany Corporation provides property and casualty reinsurance and insurance products in the United States and internationally.,0 21
"Alleghany Corporation was founded in 1929 and is based in New York, New York.",0 21
Allegheny Technologies Incorporated manufactures and sells specialty materials and components worldwide,0 35
"Allegheny Technologies Incorporated was founded in 1960 and is based in Pittsburgh, Pennsylvania.",0 35
"Allegiance Bancshares, Inc. operates as the bank holding company for Allegiance Bank that provides a range of commercial banking services primarily to small and medium-sized businesses, professionals, and individual customers",0 26
"Allegiant Professional Business Services, Inc. provides temporary staffing and professional employer organization services in the United States.",0 45
"The company was formerly known as FocusViews, Inc. and changed its name to Allegiant Professional Business Services, Inc. in December 2007.",34 49 75 120
"Allegiant Professional Business Services, Inc. was incorporated in 2006 and is headquartered in Marlton, New Jersey.",0 45
"Allegiant Travel Company, a leisure travel company, focuses on the provision of travel services and products to residents of under-served cities in the United States.",0 24
"Allegiant Travel Company was founded in 1997 and is based in Las Vegas, Nevada.",0 24
"Allegro Beauty Products, Inc. engages in developing, manufacturing, marketing, and selling hair-care products",0 28
"Allegro Merger Corp. intends to merge, capital stock exchange, asset acquisition, stock purchase, reorganization or other similar business combination, one or more businesses or entities.",0 19
"Allena Pharmaceuticals, Inc., a late-stage clinical biopharmaceutical company, engages in the development and commercialization of oral enzyme therapeutics to treat patients with rare and severe metabolic, and kidney disorders in the United States and internationally.",0 27
"Allenergy, Inc. explores and develops of oil properties",0 14
"Allenergy, Inc. was incorporated in 1989 and is based in Independence, Kansas.",0 14
"ALLETE, Inc. operates as an energy company.",0 11
"Alliance Bioenergy Plus, Inc., through its subsidiaries, focuses on technologies in the renewable energy, biofuels, and new technologies sectors.",0 28
"The company was formerly known as Alliance Media Group Holdings, Inc. and changed its name to Alliance Bioenergy Plus, Inc. in December 2014",34 68 94 122
"Alliance Bioenergy Plus, Inc. was founded in 2012 and is based in West Palm Beach, Florida.",0 28
"Alliance Creative Group, Inc. operates as a creative packaging and digital engagement company in the United States.",0 28
"It provides creative and design services, including advertising campaigns, art direction, brand identity, logo and graphic design, strategy and planning, package design, Website design, collateral design, and photography; and club packs, corrugate, flexible, folding carton, pallet display, pre-print, custom, stock, and thermo-forming packaging services",
"Alliance Creative Group, Inc. offers its services under the St. Louis Packaging, STL Graphics, Snap Graphics, Print4aCause, CoporateGifts4aCause, and PeopleVine brand names.",0 28
"The company was formerly known as Invicta Group, Inc. and changed its name to Alliance Creative Group, Inc. in November 2010",34 52 78 106
"Alliance Creative Group, Inc. was founded in 2000 and is headquartered in Schaumburg, Illinois.",0 28
Alliance Data Systems Corporation provides data-driven marketing and loyalty solutions worldwide,0 33
"Alliance Data Systems Corporation was founded in 1996 and is headquartered in Plano, Texas.",0 33
Alliance Media Holdings Inc. operates as an integrated video game company in the United States.,0 27
The company was formerly known as Alliance Distributors Holding Inc. and changed its name to Alliance Media Holdings Inc. in June 2015,34 67 93 120
"Alliance Media Holdings Inc. was founded in 2003 and is based in New York, New York.",0 27
"Alliance MMA, Inc. focuses on mixed martial arts (MMA) promotional activities.",0 17
"Alliance One International, Inc. purchases, processes, packs, stores, and ships leaf tobacco for the manufacturers of cigarettes and other consumer tobacco products worldwide",0 31
"Alliance Recovery Corporation, a development stage company, develops and sells resource recovery technologies to convert industrial and other waste materials into fuel oil, gases, and other commodities.",0 29
"Alliance Resource Partners, L.P. produces and markets coal primarily to utilities and industrial users in the United States.",0 31
"Alliance Resource Management GP, LLC serves as the general partner of the company.",0 36
"Alliance Resource Partners, L.P. is a subsidiary of Alliance Holdings GP, L.P.",0 31 52 77
Alliant Energy Corporation operates as a utility holding company that provides regulated electricity and natural gas services in the Midwest region of the United States.,0 26
"Alliant Energy Corporation was founded in 1917 and is headquartered in Madison, Wisconsin.",0 26
"Allied American Steel Corp., an exploration stage company, is engaged in the discovery and production of iron ore and titanium dioxide resources",0 26
The company was formerly known as Royal Union Holding Corporation and changed its name to Allied American Steel Corp. in April 2011,34 65 90 116
"Allied American Steel Corp. was founded in 2007 and is based in Pittsburgh, Pennsylvania.",0 26
Allied Energy Corporation engages in manufacturing and selling organic bio-fertilizers and soil enhancers under the Building a Better World Green brand name primarily in the Americas.,0 25
"Allied Energy, Inc. operates as an independent oil and gas exploration and development company.",0 18
"The company was formerly known as Allied Energy Group, Inc. and changed its name to Allied Energy, Inc. in November 2007.",34 58 84 102
"Allied Energy, Inc. was founded in 2003 and is headquartered in Bowling Green, Kentucky.",0 18
Allied First Bancorp Inc. operates as a holding company for Allied First Bank that provides various banking products and services in the United States.,0 24
"Allied First Bancorp Inc. was founded in 1994 and is based in Oswego, Illinois.",0 24
"Allied Healthcare Products, Inc. manufactures and markets respiratory products for use in the health care industry in a range of hospitals and alternate site settings worldwide",0 31
"he company’s respiratory care/anesthesia products comprise air compressors, calibration equipment, humidifiers, croup tents, and equipment dryers, as well as respiratory disposable products, such as oxygen tubing products, facemasks, cannulas, and ventilator circuits; and home respiratory care products include aluminum oxygen cylinders, oxygen regulators, pneumatic nebulizers, and portable suction equipment",
"Allied Healthcare Products, Inc. was founded in 1979 and is headquartered in St. Louis, Missouri.",0 31
"Allied Motion Technologies, Inc. designs, manufactures, and sells precision and specialty motion control components and systems that are used in a range of industries worldwide.",0 31
"Allied Motion Technologies Inc. was founded in 1962 and is headquartered in Amherst, New York.",0 30
"Allied Resources, Inc., an independent oil and natural gas producer, engages in the exploration, development, production, and sale of oil and gas in the United States.",0 21
"The company was formerly known as General Allied Oil and Gas Co and changed its name to Allied Resources, Inc. in August 1998.",34 63 88 109
